cause_of_death,date,quarter,Date-month,Year,dead,location,latitude,longitude,"latitude, longitude"
drowned,2004-05-14T00:00:00Z,2Q2004,2004 -- 5,2004,0,"Luttelgeest, Netherlands",52.745242,5.85333,"52.745242, 5.85333"
drowned,2004-05-06T00:00:00Z,2Q2004,2004 -- 5,2004,0,tripoli,32.876174,13.187507,"32.876174, 13.187507"
drowned,2004-05-05T00:00:00Z,2Q2004,2004 -- 5,2004,0,crete,35.240117,24.809269,"35.240117, 24.809269"
drowned,2004-05-04T00:00:00Z,2Q2004,2004 -- 5,2004,0,kerkenah,34.658056,11.068611,"34.658056, 11.068611"
drowned,2004-04-21T00:00:00Z,2Q2004,2004 -- 4,2004,0,granada,37.177336,-3.598557,"37.177336, -3.598557"
drowned,2004-04-16T00:00:00Z,2Q2004,2004 -- 4,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-04-16T00:00:00Z,2Q2004,2004 -- 4,2004,0,fuertaventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-04-16T00:00:00Z,2Q2004,2004 -- 4,2004,0,fuertaventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-04-16T00:00:00Z,2Q2004,2004 -- 4,2004,0,fuertaventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-04-11T00:00:00Z,2Q2004,2004 -- 4,2004,0,dakhla,23.69751,-15.93698,"23.69751, -15.93698"
drowned,2004-04-11T00:00:00Z,2Q2004,2004 -- 4,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-04-05T00:00:00Z,2Q2004,2004 -- 4,2004,0,sfax,34.745159,10.7613,"34.745159, 10.7613"
drowned,2004-04-05T00:00:00Z,2Q2004,2004 -- 4,2004,0,sfax,34.745159,10.7613,"34.745159, 10.7613"
drowned,2004-04-03T00:00:00Z,2Q2004,2004 -- 4,2004,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2004-03-09T00:00:00Z,1Q2004,2004 -- 3,2004,0,tunis,36.81881,10.16596,"36.81881, 10.16596"
drowned,2004-03-09T00:00:00Z,1Q2004,2004 -- 3,2004,0,tunis,36.81881,10.16596,"36.81881, 10.16596"
drowned,2004-03-08T00:00:00Z,1Q2004,2004 -- 3,2004,0,tangiers,35.766667,-5.8,"35.766667, -5.8"
drowned,2004-02-25T00:00:00Z,1Q2004,2004 -- 2,2004,0,chiclana,36.418702,-6.148541,"36.418702, -6.148541"
drowned,2004-02-23T00:00:00Z,1Q2004,2004 -- 2,2004,0,Turkey to Greece,38.652771,26.613007,"38.652771, 26.613007"
drowned,2004-02-23T00:00:00Z,1Q2004,2004 -- 2,2004,0,ayvalik,39.33589,26.71281,"39.33589, 26.71281"
drowned,2004-02-09T00:00:00Z,1Q2004,2004 -- 2,2004,0,tunis,36.81881,10.16596,"36.81881, 10.16596"
drowned,2004-02-08T00:00:00Z,1Q2004,2004 -- 2,2004,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2004-02-07T00:00:00Z,1Q2004,2004 -- 2,2004,0,cadiz,36.527061,-6.288596,"36.527061, -6.288596"
drowned,2004-12-29T00:00:00Z,4Q2004,2004 -- 12,2004,0,agaete,28.100259,-15.699674,"28.100259, -15.699674"
drowned,2004-12-29T00:00:00Z,4Q2004,2004 -- 12,2004,0,targha,35.394932,-5.014345,"35.394932, -5.014345"
drowned,2004-12-29T00:00:00Z,4Q2004,2004 -- 12,2004,0,targha,35.394932,-5.014345,"35.394932, -5.014345"
drowned,2004-12-25T00:00:00Z,4Q2004,2004 -- 12,2004,0,canaria,28.291564,-16.62913,"28.291564, -16.62913"
drowned,2004-12-23T00:00:00Z,4Q2004,2004 -- 12,2004,0,canaria,28.291564,-16.62913,"28.291564, -16.62913"
drowned,2004-12-22T00:00:00Z,4Q2004,2004 -- 12,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-12-20T00:00:00Z,4Q2004,2004 -- 12,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-12-17T00:00:00Z,4Q2004,2004 -- 12,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-12-16T00:00:00Z,4Q2004,2004 -- 12,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-12-15T00:00:00Z,4Q2004,2004 -- 12,2004,0,"Ghar Lapsi, morocco",35.827006,14.423533,"35.827006, 14.423533"
drowned,2004-12-13T00:00:00Z,4Q2004,2004 -- 12,2004,0,samos,37.743215,26.820351,"37.743215, 26.820351"
drowned,2004-12-10T00:00:00Z,4Q2004,2004 -- 12,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-12-10T00:00:00Z,4Q2004,2004 -- 12,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-12-02T00:00:00Z,4Q2004,2004 -- 12,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-11-27T00:00:00Z,4Q2004,2004 -- 11,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-11-27T00:00:00Z,4Q2004,2004 -- 11,2004,0,"Antigua, spain",28.415292,-14.01106,"28.415292, -14.01106"
drowned,2004-11-26T00:00:00Z,4Q2004,2004 -- 11,2004,0,"River Tyne, uk",54.986843,-1.461896,"54.986843, -1.461896"
drowned,2004-11-13T00:00:00Z,4Q2004,2004 -- 11,2004,0,malta,35.937496,14.375416,"35.937496, 14.375416"
drowned,2004-11-12T00:00:00Z,4Q2004,2004 -- 11,2004,0,malta,35.937496,14.375416,"35.937496, 14.375416"
drowned,2004-11-01T00:00:00Z,4Q2004,2004 -- 11,2004,0,Africa to Italy,36.239546,13.007813,"36.239546, 13.007813"
drowned,2004-11-01T00:00:00Z,4Q2004,2004 -- 11,2004,0,Africa to Italy,36.239546,13.007813,"36.239546, 13.007813"
drowned,2004-10-27T00:00:00Z,4Q2004,2004 -- 10,2004,0,licata,37.101709,13.937331,"37.101709, 13.937331"
drowned,2004-10-16T00:00:00Z,4Q2004,2004 -- 10,2004,0,tarfaya,27.93556,-12.91871,"27.93556, -12.91871"
drowned,2004-10-13T00:00:00Z,4Q2004,2004 -- 10,2004,0,malta,35.937496,14.375416,"35.937496, 14.375416"
drowned,2004-10-13T00:00:00Z,4Q2004,2004 -- 10,2004,0,malta,35.937496,14.375416,"35.937496, 14.375416"
drowned,2004-10-11T00:00:00Z,4Q2004,2004 -- 10,2004,0,samos,37.743215,26.820351,"37.743215, 26.820351"
drowned,2004-10-10T00:00:00Z,4Q2004,2004 -- 10,2004,0,aegean,37.075546,25.520736,"37.075546, 25.520736"
drowned,2004-10-10T00:00:00Z,4Q2004,2004 -- 10,2004,0,aegean,37.075546,25.520736,"37.075546, 25.520736"
drowned,2004-10-08T00:00:00Z,4Q2004,2004 -- 10,2004,0,enzar,35.256944,-2.934167,"35.256944, -2.934167"
drowned,2004-10-03T00:00:00Z,4Q2004,2004 -- 10,2004,0,libya,26.3351,17.228331,"26.3351, 17.228331"
drowned,2004-01-29T00:00:00Z,1Q2004,2004 -- 1,2004,0,rafina,38.023446,24.005924,"38.023446, 24.005924"
drowned,2004-01-29T00:00:00Z,1Q2004,2004 -- 1,2004,0,rafina,38.023446,24.005924,"38.023446, 24.005924"
drowned,2004-01-29T00:00:00Z,1Q2004,2004 -- 1,2004,0,evros,41.244376,26.135943,"41.244376, 26.135943"
drowned,2004-01-28T00:00:00Z,1Q2004,2004 -- 1,2004,0,karystos,38.013999,24.419899,"38.013999, 24.419899"
drowned,2004-01-28T00:00:00Z,1Q2004,2004 -- 1,2004,0,evia,38.523604,23.858474,"38.523604, 23.858474"
drowned,2004-01-24T00:00:00Z,1Q2004,2004 -- 1,2004,0,libya,26.3351,17.228331,"26.3351, 17.228331"
drowned,2004-01-23T00:00:00Z,1Q2004,2004 -- 1,2004,0,libya,26.3351,17.228331,"26.3351, 17.228331"
drowned,2004-01-20T00:00:00Z,1Q2004,2004 -- 1,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-01-20T00:00:00Z,1Q2004,2004 -- 1,2004,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2004-01-17T00:00:00Z,1Q2004,2004 -- 1,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-01-15T00:00:00Z,1Q2004,2004 -- 1,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-01-15T00:00:00Z,1Q2004,2004 -- 1,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2004-01-09T00:00:00Z,1Q2004,2004 -- 1,2004,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2004-01-08T00:00:00Z,1Q2004,2004 -- 1,2004,0,pantelleria,36.828221,11.940496,"36.828221, 11.940496"
drowned,2004-01-07T00:00:00Z,1Q2004,2004 -- 1,2004,0,libya,26.3351,17.228331,"26.3351, 17.228331"
drowned,2004-01-07T00:00:00Z,1Q2004,2004 -- 1,2004,0,libya,26.3351,17.228331,"26.3351, 17.228331"
drowned,2004-01-07T00:00:00Z,1Q2004,2004 -- 1,2004,0,zelid,40.3,35.883333,"40.3, 35.883333"
drowned,2004-01-07T00:00:00Z,1Q2004,2004 -- 1,2004,0,zelid,40.3,35.883333,"40.3, 35.883333"
hypothermia,2004-09-30T00:00:00Z,3Q2004,2004 -- 9,2004,0,vlora,40.471882,19.490219,"40.471882, 19.490219"
hypothermia,2004-09-30T00:00:00Z,3Q2004,2004 -- 9,2004,0,vlora,40.471882,19.490219,"40.471882, 19.490219"
hypothermia,2004-08-07T00:00:00Z,3Q2004,2004 -- 8,2004,0,libya,26.3351,17.228331,"26.3351, 17.228331"
hypothermia,2004-04-22T00:00:00Z,2Q2004,2004 -- 4,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
hypothermia,2004-12-22T00:00:00Z,4Q2004,2004 -- 12,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
hypothermia,2004-12-21T00:00:00Z,4Q2004,2004 -- 12,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
hypothermia,2004-12-21T00:00:00Z,4Q2004,2004 -- 12,2004,0,"Gurpinar, van, turkey",38.321027,43.389597,"38.321027, 43.389597"
hypothermia,2004-12-19T00:00:00Z,4Q2004,2004 -- 12,2004,0,"West Bromwich, UK",52.517664,-1.995159,"52.517664, -1.995159"
hypothermia,2004-01-29T00:00:00Z,1Q2004,2004 -- 1,2004,0,Thrace,42,26,"42, 26"
shot by the police,2004-04-16T00:00:00Z,2Q2004,2004 -- 4,2004,0,Hungary to Slovakia,48.066823,19.193115,"48.066823, 19.193115"
shot by the police,2004-03-31T00:00:00Z,1Q2004,2004 -- 3,2004,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
shot by the police,2004-02-21T00:00:00Z,1Q2004,2004 -- 2,2004,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
shot by the police,2004-11-03T00:00:00Z,4Q2004,2004 -- 11,2004,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
shot by the police,2004-01-06T00:00:00Z,1Q2004,2004 -- 1,2004,0,"Purmerend, Netherlands",52.514382,4.964061,"52.514382, 4.964061"
unknown,2004-09-23T00:00:00Z,3Q2004,2004 -- 9,2004,0,tunis,36.81881,10.16596,"36.81881, 10.16596"
unknown,2004-09-20T00:00:00Z,3Q2004,2004 -- 9,2004,0,Klibia,36.85,11.1,"36.85, 11.1"
unknown,2004-09-14T00:00:00Z,3Q2004,2004 -- 9,2004,5,lesvos,39.16408,26.372171,"39.16408, 26.372171"
unknown,2004-09-02T00:00:00Z,3Q2004,2004 -- 9,2004,0,tangier,35.766667,-5.8,"35.766667, -5.8"
unknown,2004-08-14T00:00:00Z,3Q2004,2004 -- 8,2004,0,"Uznach, switzerland",47.225671,8.982832,"47.225671, 8.982832"
unknown,2004-08-09T00:00:00Z,3Q2004,2004 -- 8,2004,0,sicily,37.599994,14.015356,"37.599994, 14.015356"
unknown,2004-07-31T00:00:00Z,3Q2004,2004 -- 7,2004,0,cadiz,36.527061,-6.288596,"36.527061, -6.288596"
unknown,2004-07-07T00:00:00Z,3Q2004,2004 -- 7,2004,0,siracusa,37.075474,15.286586,"37.075474, 15.286586"
unknown,2004-07-01T00:00:00Z,3Q2004,2004 -- 7,2004,0,sicily,37.599994,14.015356,"37.599994, 14.015356"
unknown,2004-05-19T00:00:00Z,2Q2004,2004 -- 5,2004,0,canary,28.291564,-16.62913,"28.291564, -16.62913"
unknown,2004-05-14T00:00:00Z,2Q2004,2004 -- 5,2004,0,london,51.511214,-0.119824,"51.511214, -0.119824"
unknown,2004-05-01T00:00:00Z,2Q2004,2004 -- 5,2004,0,ghana,7.946527,-1.023194,"7.946527, -1.023194"
unknown,2004-04-22T00:00:00Z,2Q2004,2004 -- 4,2004,0,granada,37.177336,-3.598557,"37.177336, -3.598557"
unknown,2004-03-28T00:00:00Z,1Q2004,2004 -- 3,2004,0,mayotte,-12.8275,45.166244,"-12.8275, 45.166244"
unknown,2004-02-14T00:00:00Z,1Q2004,2004 -- 2,2004,0,laayoun,27.153611,-13.203333,"27.153611, -13.203333"
unknown,2004-02-08T00:00:00Z,1Q2004,2004 -- 2,2004,0,sweden,60.128161,18.643501,"60.128161, 18.643501"
unknown,2004-02-04T00:00:00Z,1Q2004,2004 -- 2,2004,0,ghana,7.946527,-1.023194,"7.946527, -1.023194"
unknown,2004-12-31T00:00:00Z,4Q2004,2004 -- 12,2004,0,niger,17.607789,8.081666,"17.607789, 8.081666"
unknown,2004-12-31T00:00:00Z,4Q2004,2004 -- 12,2004,0,lanzarote,29.046854,-13.589973,"29.046854, -13.589973"
unknown,2004-12-25T00:00:00Z,4Q2004,2004 -- 12,2004,0,canary,28.291564,-16.62913,"28.291564, -16.62913"
unknown,2004-12-22T00:00:00Z,4Q2004,2004 -- 12,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
unknown,2004-12-21T00:00:00Z,4Q2004,2004 -- 12,2004,0,tetouan,35.57621,-5.368435,"35.57621, -5.368435"
unknown,2004-12-20T00:00:00Z,4Q2004,2004 -- 12,2004,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
unknown,2004-12-16T00:00:00Z,4Q2004,2004 -- 12,2004,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
unknown,2004-12-15T00:00:00Z,4Q2004,2004 -- 12,2004,0,malta,35.937496,14.375416,"35.937496, 14.375416"
unknown,2004-12-14T00:00:00Z,4Q2004,2004 -- 12,2004,0,"Barbalia, greece",39.309142,26.437219,"39.309142, 26.437219"
unknown,2004-12-10T00:00:00Z,4Q2004,2004 -- 12,2004,0,samos,37.743215,26.820351,"37.743215, 26.820351"
unknown,2004-11-13T00:00:00Z,4Q2004,2004 -- 11,2004,5,tripoli,32.876174,13.187507,"32.876174, 13.187507"
unknown,2004-11-11T00:00:00Z,4Q2004,2004 -- 11,2004,0,canary,28.291564,-16.62913,"28.291564, -16.62913"
unknown,2004-11-10T00:00:00Z,4Q2004,2004 -- 11,2004,0,Turkey,38.963745,35.243322,"38.963745, 35.243322"
unknown,2004-10-14T00:00:00Z,4Q2004,2004 -- 10,2004,0,tarfaya,27.93556,-12.91871,"27.93556, -12.91871"
unknown,2004-10-14T00:00:00Z,4Q2004,2004 -- 10,2004,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
unknown,2004-10-06T00:00:00Z,4Q2004,2004 -- 10,2004,0,"Bizerte, tunisia",37.27626,9.873071,"37.27626, 9.873071"
unknown,2004-10-02T00:00:00Z,4Q2004,2004 -- 10,2004,0,"Chott Meriem, tunisia",35.91507,10.560222,"35.91507, 10.560222"
unknown,2004-01-11T00:00:00Z,1Q2004,2004 -- 1,2004,0,vlora,40.471882,19.490219,"40.471882, 19.490219"
unknown,2004-01-04T00:00:00Z,1Q2004,2004 -- 1,2004,0,haslar,50.787551,-1.124062,"50.787551, -1.124062"
unknown,2004-01-02T00:00:00Z,1Q2004,2004 -- 1,2004,0,pasaia,43.32547,-1.93014,"43.32547, -1.93014"
asphyxiated,2005-08-12T00:00:00Z,3Q2005,2005 -- 8,2005,0,casablanca,33.533333,-7.583333,"33.533333, -7.583333"
asphyxiated,2005-06-18T00:00:00Z,2Q2005,2005 -- 6,2005,0,Denmark,56.26392,9.501785,"56.26392, 9.501785"
asphyxiated,2005-12-04T00:00:00Z,4Q2005,2005 -- 12,2005,0,morocco,31.791702,-7.09262,"31.791702, -7.09262"
drowned,2005-09-28T00:00:00Z,3Q2005,2005 -- 9,2005,0,agrigento,37.31109,13.576548,"37.31109, 13.576548"
drowned,2005-09-26T00:00:00Z,3Q2005,2005 -- 9,2005,0,cyprus,35.126413,33.429859,"35.126413, 33.429859"
drowned,2005-09-26T00:00:00Z,3Q2005,2005 -- 9,2005,0,marina,36.711697,14.773094,"36.711697, 14.773094"
drowned,2005-09-20T00:00:00Z,3Q2005,2005 -- 9,2005,0,dakhla,23.69751,-15.93698,"23.69751, -15.93698"
drowned,2005-09-13T00:00:00Z,3Q2005,2005 -- 9,2005,0,"Salford Quays, uk",53.474021,-2.290393,"53.474021, -2.290393"
drowned,2005-08-18T00:00:00Z,3Q2005,2005 -- 8,2005,0,malta,35.937496,14.375416,"35.937496, 14.375416"
drowned,2005-08-15T00:00:00Z,3Q2005,2005 -- 8,2005,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2005-08-07T00:00:00Z,3Q2005,2005 -- 8,2005,0,lesvos,39.16408,26.372171,"39.16408, 26.372171"
drowned,2005-07-19T00:00:00Z,3Q2005,2005 -- 7,2005,0,kos,36.799851,27.102943,"36.799851, 27.102943"
drowned,2005-07-12T00:00:00Z,3Q2005,2005 -- 7,2005,0,izmir,38.41885,27.12872,"38.41885, 27.12872"
drowned,2005-07-01T00:00:00Z,3Q2005,2005 -- 7,2005,0,hoceima,35.249299,-3.937112,"35.249299, -3.937112"
drowned,2005-06-25T00:00:00Z,2Q2005,2005 -- 6,2005,0,dikili,39.072097,26.888203,"39.072097, 26.888203"
drowned,2005-06-22T00:00:00Z,2Q2005,2005 -- 6,2005,0,malta,35.937496,14.375416,"35.937496, 14.375416"
drowned,2005-06-15T00:00:00Z,2Q2005,2005 -- 6,2005,0,Greece,39.074208,21.824312,"39.074208, 21.824312"
drowned,2005-06-15T00:00:00Z,2Q2005,2005 -- 6,2005,0,slovakia,48.669026,19.699024,"48.669026, 19.699024"
drowned,2005-06-15T00:00:00Z,2Q2005,2005 -- 6,2005,0,neisse,50.482286,17.329586,"50.482286, 17.329586"
drowned,2005-06-14T00:00:00Z,2Q2005,2005 -- 6,2005,0,canaria,28.291564,-16.62913,"28.291564, -16.62913"
drowned,2005-06-12T00:00:00Z,2Q2005,2005 -- 6,2005,0,morocco,31.791702,-7.09262,"31.791702, -7.09262"
drowned,2005-06-12T00:00:00Z,2Q2005,2005 -- 6,2005,0,tanger,35.766667,-5.8,"35.766667, -5.8"
drowned,2005-06-07T00:00:00Z,2Q2005,2005 -- 6,2005,0,crete,35.240117,24.809269,"35.240117, 24.809269"
drowned,2005-06-03T00:00:00Z,2Q2005,2005 -- 6,2005,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2005-05-25T00:00:00Z,2Q2005,2005 -- 5,2005,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2005-05-24T00:00:00Z,2Q2005,2005 -- 5,2005,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
drowned,2005-04-14T00:00:00Z,2Q2005,2005 -- 4,2005,0,sicily,37.599994,14.015356,"37.599994, 14.015356"
drowned,2005-04-07T00:00:00Z,2Q2005,2005 -- 4,2005,0,tarfaya,27.93556,-12.91871,"27.93556, -12.91871"
drowned,2005-03-24T00:00:00Z,1Q2005,2005 -- 3,2005,0,punta,28.569022,-16.324539,"28.569022, -16.324539"
drowned,2005-03-24T00:00:00Z,1Q2005,2005 -- 3,2005,0,punta,28.569022,-16.324539,"28.569022, -16.324539"
drowned,2005-03-24T00:00:00Z,1Q2005,2005 -- 3,2005,0,punta,28.569022,-16.324539,"28.569022, -16.324539"
drowned,2005-03-23T00:00:00Z,1Q2005,2005 -- 3,2005,0,sicily,37.599994,14.015356,"37.599994, 14.015356"
drowned,2005-03-11T00:00:00Z,1Q2005,2005 -- 3,2005,0,laayoun,27.153611,-13.203333,"27.153611, -13.203333"
drowned,2005-03-04T00:00:00Z,1Q2005,2005 -- 3,2005,0,canary,28.291564,-16.62913,"28.291564, -16.62913"
drowned,2005-02-26T00:00:00Z,1Q2005,2005 -- 2,2005,0,algeciras,36.132977,-5.453909,"36.132977, -5.453909"
drowned,2005-02-25T00:00:00Z,1Q2005,2005 -- 2,2005,0,oran,35.696944,-0.633056,"35.696944, -0.633056"
drowned,2005-02-24T00:00:00Z,1Q2005,2005 -- 2,2005,0,oran,35.696944,-0.633056,"35.696944, -0.633056"
drowned,2005-02-17T00:00:00Z,1Q2005,2005 -- 2,2005,0,libya,26.3351,17.228331,"26.3351, 17.228331"
drowned,2005-02-17T00:00:00Z,1Q2005,2005 -- 2,2005,0,libyan,26.3351,17.228331,"26.3351, 17.228331"
drowned,2005-02-10T00:00:00Z,1Q2005,2005 -- 2,2005,0,cesme,38.32981,26.314921,"38.32981, 26.314921"
drowned,2005-12-26T00:00:00Z,4Q2005,2005 -- 12,2005,0,Africa to Spain,35.010802,-7.514648,"35.010802, -7.514648"
drowned,2005-12-26T00:00:00Z,4Q2005,2005 -- 12,2005,0,almeria,36.834047,-2.463714,"36.834047, -2.463714"
drowned,2005-12-24T00:00:00Z,4Q2005,2005 -- 12,2005,0,Africa to Spain,35.010802,-7.514648,"35.010802, -7.514648"
drowned,2005-12-23T00:00:00Z,4Q2005,2005 -- 12,2005,0,cadiz,36.527061,-6.288596,"36.527061, -6.288596"
drowned,2005-12-18T00:00:00Z,4Q2005,2005 -- 12,2005,0,nouadhibou,20.942518,-17.036227,"20.942518, -17.036227"
drowned,2005-12-09T00:00:00Z,4Q2005,2005 -- 12,2005,0,adra,36.750191,-3.017606,"36.750191, -3.017606"
drowned,2005-12-02T00:00:00Z,4Q2005,2005 -- 12,2005,0,aiun,27.153611,-13.203333,"27.153611, -13.203333"
drowned,2005-12-02T00:00:00Z,4Q2005,2005 -- 12,2005,0,canarias,28.291564,-16.62913,"28.291564, -16.62913"
drowned,2005-11-29T00:00:00Z,4Q2005,2005 -- 11,2005,0,tarifa,36.018776,-5.600819,"36.018776, -5.600819"
drowned,2005-11-27T00:00:00Z,4Q2005,2005 -- 11,2005,0,canaria,28.291564,-16.62913,"28.291564, -16.62913"
drowned,2005-11-26T00:00:00Z,4Q2005,2005 -- 11,2005,0,almeria,36.834047,-2.463714,"36.834047, -2.463714"
drowned,2005-11-23T00:00:00Z,4Q2005,2005 -- 11,2005,0,ragusa,36.926927,14.725513,"36.926927, 14.725513"
drowned,2005-11-18T00:00:00Z,4Q2005,2005 -- 11,2005,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
drowned,2005-11-17T00:00:00Z,4Q2005,2005 -- 11,2005,0,ragusa,36.926927,14.725513,"36.926927, 14.725513"
drowned,2005-11-08T00:00:00Z,4Q2005,2005 -- 11,2005,0,gela,37.074153,14.240354,"37.074153, 14.240354"
drowned,2005-10-24T00:00:00Z,4Q2005,2005 -- 10,2005,0,malta,35.937496,14.375416,"35.937496, 14.375416"
drowned,2005-10-11T00:00:00Z,4Q2005,2005 -- 10,2005,0,gibraltar,36.140751,-5.353585,"36.140751, -5.353585"
drowned,2005-10-08T00:00:00Z,4Q2005,2005 -- 10,2005,0,gela,37.074153,14.240354,"37.074153, 14.240354"
drowned,2005-10-03T00:00:00Z,4Q2005,2005 -- 10,2005,0,algeria,28.033886,1.659626,"28.033886, 1.659626"
drowned,2005-01-31T00:00:00Z,1Q2005,2005 -- 1,2005,0,Turkey to Greece,38.652771,26.613007,"38.652771, 26.613007"
drowned,2005-01-31T00:00:00Z,1Q2005,2005 -- 1,2005,0,Turkey to Greece,38.652771,26.613007,"38.652771, 26.613007"
drowned,2005-01-09T00:00:00Z,1Q2005,2005 -- 1,2005,0,fuerteventura,28.358744,-14.053676,"28.358744, -14.053676"
drowned,2005-01-01T00:00:00Z,1Q2005,2005 -- 1,2005,0,ayun,27.153611,-13.203333,"27.153611, -13.203333"
drowned,2005-01-01T00:00:00Z,1Q2005,2005 -- 1,2005,0,Oder/Neisse border,52.825559,14.197083,"52.825559, 14.197083"
hypothermia,2005-02-21T00:00:00Z,1Q2005,2005 -- 2,2005,1,almeria,36.834047,-2.463714,"36.834047, -2.463714"
hypothermia,2005-02-20T00:00:00Z,1Q2005,2005 -- 2,2005,0,"Alboran, spain",35.950486,-3.035088,"35.950486, -3.035088"
hypothermia,2005-11-24T00:00:00Z,4Q2005,2005 -- 11,2005,0,slovakia,48.669026,19.699024,"48.669026, 19.699024"
hypothermia,2005-11-04T00:00:00Z,4Q2005,2005 -- 11,2005,0,andalusia,37.544271,-4.727753,"37.544271, -4.727753"
hypothermia,2005-01-03T00:00:00Z,1Q2005,2005 -- 1,2005,0,Africa to Spain,35.010802,-7.514648,"35.010802, -7.514648"
shot by the police,2005-09-27T00:00:00Z,3Q2005,2005 -- 9,2005,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
shot by the police,2005-09-18T00:00:00Z,3Q2005,2005 -- 9,2005,0,chios,38.370981,26.136346,"38.370981, 26.136346"
shot by the police,2005-09-14T00:00:00Z,3Q2005,2005 -- 9,2005,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
shot by the police,2005-09-12T00:00:00Z,3Q2005,2005 -- 9,2005,0,Macedonia,41.608635,21.745275,"41.608635, 21.745275"
shot by the police,2005-09-01T00:00:00Z,3Q2005,2005 -- 9,2005,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
shot by the police,2005-08-01T00:00:00Z,3Q2005,2005 -- 8,2005,0,"Mrirt, Nador, morocco",35.166667,-2.933333,"35.166667, -2.933333"
shot by the police,2005-04-14T00:00:00Z,2Q2005,2005 -- 4,2005,0,"Muradiye, Van, Turkey",38.994722,43.768056,"38.994722, 43.768056"
shot by the police,2005-11-27T00:00:00Z,4Q2005,2005 -- 11,2005,0,carikci,40.346202,43.470713,"40.346202, 43.470713"
shot by the police,2005-10-08T00:00:00Z,4Q2005,2005 -- 10,2005,0,Macedonia to Greece,41.14943,22.071533,"41.14943, 22.071533"
shot by the police,2005-01-09T00:00:00Z,1Q2005,2005 -- 1,2005,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
unknown,2005-09-30T00:00:00Z,3Q2005,2005 -- 9,2005,0,canary,28.291564,-16.62913,"28.291564, -16.62913"
unknown,2005-09-30T00:00:00Z,3Q2005,2005 -- 9,2005,0,ceuta,35.888384,-5.324636,"35.888384, -5.324636"
unknown,2005-09-27T00:00:00Z,3Q2005,2005 -- 9,2005,0,cyprus,35.126413,33.429859,"35.126413, 33.429859"
unknown,2005-09-23T00:00:00Z,3Q2005,2005 -- 9,2005,0,lampedusa,35.508622,12.59292,"35.508622, 12.59292"
unknown,2005-09-14T00:00:00Z,3Q2005,2005 -- 9,2005,0,melilla,35.292278,-2.938097,"35.292278, -2.938097"
unknown,2005-09-14T00:00:00Z,3Q2005,2005 -- 9,2005,0,saros,45.928847,24.929615,"45.928847, 24.929615"
unknown,2005-09-12T00:00:00Z,3Q2005,2005 -- 9,2005,0,agrigento,37.31109,13.576548,"37.31109, 13.576548"
